"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"37069","Franklin County, NC",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"37071","Gaston County, NC",".",".",".",".",".",".",".",".",".","30","13.4",".",".","."
"37077","Granville County, NC",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"37081","Guilford County, NC","2.4","2",".",".","0.11","0.086",".",".",".","33","13.6","35","20","."
"37087","Haywood County, NC",".",".",".",".","0.09","0.077",".",".",".","27","12.6",".",".","."
"37089","Henderson County, NC",".",".",".",".",".",".",".",".",".",".",".","35","21","."
"37099","Jackson County, NC",".",".",".",".","0.09","0.08",".",".",".","30","12.5",".",".","."
"37101","Johnston County, NC",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"37107","Lenoir County, NC",".",".",".",".","0.09","0.077",".",".",".","25","10.4",".",".","."
"37109","Lincoln County, NC",".",".",".",".","0.11","0.085",".",".",".",".",".",".",".","."
"37111","McDowell County, NC",".",".",".",".",".",".",".",".",".","29","14",".",".","."
"37117","Martin County, NC",".",".",".",".","0.08","0.075","21","8","2","21","10",".",".","."
"37119","Mecklenburg County, NC","2.7","2","54","14","0.13","0.096","82","13","3","31","14","59","31","."
"37121","Mitchell County, NC",".",".",".",".",".",".",".",".",".","32","13.5",".",".","."
"37123","Montgomery County, NC",".",".",".",".",".",".",".",".",".","26","12.1",".",".","."
"37129","New Hanover County, NC",".",".",".",".","0.08","0.071","106","27","6","25","9",".",".","."
"37133","Onslow County, NC",".",".",".",".",".",".",".",".",".","22","9.5","30","17","."
"37135","Orange County, NC",".",".",".",".",".",".",".",".",".","27","12.4",".",".","."
"37145","Person County, NC",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"37147","Pitt County, NC",".",".",".",".","0.09","0.079",".",".",".","24","11.2",".",".","."
"37155","Robeson County, NC",".",".",".",".",".",".",".",".",".","30","13",".",".","."
"37157","Rockingham County, NC",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"37159","Rowan County, NC","1.2","0.7",".",".","0.11","0.096",".",".",".","30","13.6",".",".","."
"37173","Swain County, NC",".",".",".",".","0.08","0.066","7","4","1","31","13.3","37","19","."
"37179","Union County, NC",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"37183","Wake County, NC","2.8","2.1",".",".","0.1","0.084","21","6","1","33","14","57","19","."
"37189","Watauga County, NC",".",".",".",".",".",".",".",".",".","27","11.6",".",".","."
"37191","Wayne County, NC",".",".",".",".",".",".",".",".",".","25","11.5","31","18","."
"37199","Yancey County, NC",".",".",".",".","0.1","0.079",".",".",".",".",".",".",".","."
"38007","Billings County, ND",".",".",".",".","0.07","0.064","7","2","0",".",".",".",".","."
"38013","Burke County, ND",".",".","15","1","0.07","0.059","32","10","1",".",".","43","10","."
"38015","Burleigh County, ND",".",".","37","6","0.07","0.058","31","8","1","17","7.3","44","15","."
"38017","Cass County, ND",".",".","36","5","0.06","0.055","5","2","0","15","7.5","51","14","."
"38025","Dunn County, ND",".",".","12","1","0.07","0.058","10","2","0",".",".","41","13","."
"38053","McKenzie County, ND",".",".","7","0","0.08","0.065","25","4","1",".",".","20","8","."
"38055","McLean County, ND",".",".",".",".",".",".","17","6","1",".",".","16","8","."
"38057","Mercer County, ND",".",".","23","3","0.07","0.059","40","9","1","14","6.6","39","13","."
"38065","Oliver County, ND",".",".","21","2","0.07","0.059","63","10","1",".",".",".",".","."
"38105","Williams County, ND",".",".",".",".",".",".","25","7","1",".",".",".",".","."
"39001","Adams County, OH",".",".",".",".",".",".","74","21","4",".",".",".",".","."
"39003","Allen County, OH",".",".",".",".","0.09","0.078","19","11","2",".",".","35","23","."
"39007","Ashtabula County, OH",".",".",".",".","0.11","0.092","31","14","3",".",".",".",".","."
"39009","Athens County, OH",".",".","29","6","0.09","0.08","88","20","5","37","13",".",".","."
"39017","Butler County, OH",".",".",".",".","0.11","0.091","59","15","4","37","15.4","55","26","."
"39023","Clark County, OH",".",".",".",".","0.1","0.078","31","12","2","37","14.6",".",".","."
"39025","Clermont County, OH",".",".",".",".","0.1","0.086",".",".",".","34","14",".",".","."
"39027","Clinton County, OH",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"39029","Columbiana County, OH",".",".",".",".",".",".","128","23","4",".",".","58","28","."
"39035","Cuyahoga County, OH","6.7","2.9","61","20","0.11","0.083","85","29","8","39","15.8","100","34","."
"39041","Delaware County, OH",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"39049","Franklin County, OH","2.3","1.6",".",".","0.1","0.087","33","12","3","36","14.7","76","36","."
"39051","Fulton County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"39055","Geauga County, OH",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"39057","Greene County, OH",".",".",".",".","0.09","0.077",".",".",".","33","13.3","38","18","."
"39061","Hamilton County, OH","4.1","2.8","56","17","0.11","0.089","99","22","5","37","16.6","49","26","."
"39063","Hancock County, OH",".",".",".",".",".",".",".",".",".",".",".","35","22","."
"39081","Jefferson County, OH","9.7","4.9",".",".","0.09","0.079","168","57","6","44","16.2","58","29","."
"39083","Knox County, OH",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"39085","Lake County, OH","1.8","1.5",".",".","0.09","0.079","176","53","8","33","13.6","52","19","."
"39087","Lawrence County, OH",".",".",".",".","0.11","0.082","47","17","3","35","15","38","21","."
"39089","Licking County, OH",".",".",".",".","0.1","0.078",".",".",".",".",".",".",".","."
"39091","Logan County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"39093","Lorain County, OH",".",".",".",".","0.09","0.078",".",".",".",".",".","47","20","."
"39095","Lucas County, OH",".",".",".",".","0.11","0.081","75","25","6","35","14.9","94","24","."
"39097","Madison County, OH",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"39099","Mahoning County, OH",".",".",".",".","0.1","0.078","58","17","5","34","14.2","50","22","."
"39103","Medina County, OH",".",".",".",".","0.08","0.069",".",".",".","29","12.7",".",".","."
"39105","Meigs County, OH",".",".",".",".",".",".","84","20","4",".",".",".",".","."
"39109","Miami County, OH",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"39113","Montgomery County, OH","4.2","1.6",".",".","0.09","0.074",".",".",".","37","15.6","59","27","."
"39115","Morgan County, OH",".",".",".",".",".",".","229","39","6",".",".",".",".","."
"39133","Portage County, OH",".",".",".",".","0.1","0.084",".",".",".","31","13.7",".",".","."
"39135","Preble County, OH",".",".",".",".","0.09","0.073",".",".",".","34","13.6",".",".","."
"39145","Scioto County, OH",".",".",".",".",".",".","42","14","4","38","14","83","26","."
"39151","Stark County, OH","2.1","1.7",".",".","0.11","0.087",".",".",".",".",".",".",".","."
"39153","Summit County, OH","2.5","1.4",".",".","0.1","0.09","57","17","4","33","15.4",".",".","."
"39155","Trumbull County, OH",".",".",".",".","0.1","0.084",".",".",".","32","14.2","45","20","."
"39157","Tuscarawas County, OH",".",".",".",".",".",".","75","26","6",".",".",".",".","."
"39165","Warren County, OH",".",".",".",".","0.11","0.088",".",".",".","34","14",".",".","."
"39167","Washington County, OH",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"39173","Wood County, OH",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"39175","Wyandot County, OH",".",".",".",".",".",".",".",".",".",".",".","65","29","."
"40001","Adair County, OK",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"40017","Canadian County, OK",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"40019","Carter County, OK",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"40021","Cherokee County, OK","1","0.3","35","6","0.09","0.072",".",".",".","30","13.2","65","21","."
"40027","Cleveland County, OK",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"40031","Comanche County, OK",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"40033","Cotton County, OK",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"40037","Creek County, OK",".",".",".",".","0.1","0.071",".",".",".",".",".",".",".","."
"40043","Dewey County, OK",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"40071","Kay County, OK","11.7","8.4",".",".","0.08","0.07","37","13","3","29","11.4",".",".","."
"40087","McClain County, OK",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"40097","Mayes County, OK",".",".",".",".","0.09","0.073",".",".",".","29","12.1",".",".","."
"40101","Muskogee County, OK",".",".",".",".",".",".","45","11","2","34","12.6","96","27","."
"40109","Oklahoma County, OK","3.1","2.2","52","10","0.09","0.076","7","4","2","27","11.7","51","22","."
"40113","Osage County, OK",".",".",".",".",".",".","45","21","3",".",".",".",".","."
"40115","Ottawa County, OK",".",".",".",".","0.08","0.073",".",".",".","31","13","83","23","."
"40121","Pittsburg County, OK",".",".",".",".","0.09","0.071",".",".",".","28","12",".",".","."
"40135","Sequoyah County, OK",".",".",".",".","0.09","0.07",".",".",".",".",".","59","22","."
"40143","Tulsa County, OK","3","1.8",".","10","0.11","0.075","60","30","5","28","12.2","90","27","."
"41005","Clackamas County, OR",".",".",".",".","0.08","0.058",".",".",".",".",".",".",".","."
"41009","Columbia County, OR",".",".",".",".","0.08","0.056",".",".",".",".",".",".",".","."
"41017","Deschutes County, OR",".",".",".",".",".",".",".",".",".",".",".","40","17","."
"41025","Harney County, OR",".",".",".",".",".",".",".",".",".","36","9.5",".",".","."
"41029","Jackson County, OR","4.3","2.7",".",".","0.08","0.066",".",".",".","33","9.7","78","22","."
"41033","Josephine County, OR",".",".",".",".",".",".",".",".",".","29","8.2","39","13","."
"41035","Klamath County, OR",".",".",".",".",".",".",".",".",".","40","10.8","71","22","."
"41037","Lake County, OR",".",".",".",".",".",".",".",".",".","38","8.1",".",".","."
"41039","Lane County, OR","3.1","2.1",".",".","0.08","0.06",".",".",".","43","10.5","69","16","."
"41047","Marion County, OR",".",".",".",".","0.07","0.06",".",".",".",".",".",".",".","."
"41051","Multnomah County, OR","3.9","2.7",".",".","0.08","0.056","8","5","1","29","8.1","48","22","."
"41059","Umatilla County, OR",".",".",".","7","0.07","0.066",".",".",".",".",".",".",".","."
"41061","Union County, OR",".",".",".",".",".",".",".",".",".","15","6.4",".",".","."
"41067","Washington County, OR",".",".",".",".",".",".",".",".",".","31","8.2",".",".","."
"42001","Adams County, PA","0.9","0.6",".",".","0.09","0.081",".",".",".","31","12.3",".",".","."
"42003","Allegheny County, PA","5.7","3.2","60","19","0.11","0.086","192","64","9","55","19.6","119","36","."
"42005","Armstrong County, PA",".",".",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"42007","Beaver County, PA","1.8","0.9","44","14","0.1","0.08","153","36","9","35","16.5","88","27","."
"42011","Berks County, PA",".","0.6",".",".",".",".",".",".",".",".",".","43","21","."
"42013","Blair County, PA","1.6","1","50","11","0.08","0.071","56","22","6",".",".","68","18","."
"42017","Bucks County, PA","2.1","1.2","42","13","0.14","0.102","34","21","6",".",".","48","17","."
"42021","Cambria County, PA","3.1","1.9","44","12","0.09","0.072","68","26","6",".",".","63","21","."
"42027","Centre County, PA",".",".","34","7","0.09","0.074","27","11","2","33","11.9",".",".","."
"42029","Chester County, PA",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"42033","Clearfield County, PA",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"42041","Cumberland County, PA",".",".",".",".",".",".",".",".",".","35","13.7",".",".","."
"42043","Dauphin County, PA","1.6","1.2","47","14","0.11","0.082","60","15","5","36","14.3","53","20","."
"42045","Delaware County, PA",".",".","50","15","0.1","0.086",".",".",".","35","15","46","19","."
"42049","Erie County, PA","1.4","1","48","11","0.1","0.084","38","21","9","35","12.1","56","16","."
"42055","Franklin County, PA",".",".",".",".","0.09","0.077",".",".",".",".",".",".",".","."
"42059","Greene County, PA","1","0.6",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"42063","Indiana County, PA",".",".","31","6","0.09","0.079","88","29","7",".",".",".",".","."
"42069","Lackawanna County, PA","2.2","1.5","47","11","0.09","0.078","33","18","4","32","11.3","49","17","."
"42071","Lancaster County, PA","1.7","1.3","42","12","0.1","0.083","65","18","5","40","15.4","51","19","."
"42073","Lawrence County, PA","1.6","1","47","15","0.09","0.075","103","27","8",".",".","82","27","."
"42077","Lehigh County, PA",".",".","44","12","0.1","0.081","41","19","5",".",".","45","15","."
"42079","Luzerne County, PA","2.4","1.6","47","11","0.09","0.077","40","16","4",".",".","57","19","."
"42081","Lycoming County, PA",".",".",".",".","0.09","0.077","46","15","3",".",".",".",".","."
"42085","Mercer County, PA",".",".",".",".","0.1","0.083","46","15","5","35","13.2",".",".","."
"42089","Monroe County, PA",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"42091","Montgomery County, PA","1.4","1.1","50","14","0.1","0.084","26","14","5","30","13.1","48","16","."
"42095","Northampton County, PA","4","2.4","44","12","0.11","0.083","215","63","8","38","13.3","70","21","."
"42099","Perry County, PA",".",".","22","4","0.09","0.073","29","11","2",".",".",".",".","."
"42101","Philadelphia County, PA","5.6","5.5","64","23","0.13","0.095","38","18","4","40","14.4","59","26","."
"42107","Schuylkill County, PA","1.9","1.4",".",".",".",".","48","20","6",".",".",".",".","."
"42117","Tioga County, PA",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"42123","Warren County, PA",".",".",".",".",".",".","153","49","9",".",".",".",".","."
"42125","Washington County, PA","1.6","1.4","46","13","0.1","0.077","90","25","10","41","16.5","61","21","."
"42129","Westmoreland County, PA","1.5","0.9","40","11","0.1","0.079","61","23","5","38","15.3","61","27","."
"42133","York County, PA","2.5","1.4","53","15","0.11","0.084","107","23","5","37","15.7","58","22","."
"44003","Kent County, RI",".",".",".",".","0.1","0.089",".",".",".","26","8.5","24","10","."
"44007","Providence County, RI","4.5","2.5","49","14","0.1","0.088","32","18","4","31","11.7","52","19","."
"44009","Washington County, RI",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"45001","Abbeville County, SC",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"45003","Aiken County, SC",".",".","23","3","0.1","0.082",".",".",".",".",".","48","22","."
"45011","Barnwell County, SC",".",".",".","2","0.08","0.073","15","5","1",".",".","45","21","."
"45015","Berkeley County, SC",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"45019","Charleston County, SC","0.9","0.5",".","8","0.08","0.069","34","11","2","27","10.9","57","19","."
"45021","Cherokee County, SC",".",".",".",".","0.08","0.067",".",".",".",".",".",".",".","."
"45023","Chester County, SC",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"45025","Chesterfield County, SC",".",".",".",".","0.09","0.073",".",".",".","26","12.3",".",".","."
"45029","Colleton County, SC",".",".",".",".","0.09","0.072",".",".",".",".",".",".",".","."
"45031","Darlington County, SC",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"45037","Edgefield County, SC",".",".",".",".","0.08","0.073",".",".",".","29","12.4",".",".","."
"45041","Florence County, SC",".",".",".",".",".",".",".",".",".","32","12.4",".",".","."
"45043","Georgetown County, SC",".",".",".",".",".",".","33","7","1",".",".","73","33","."
"45045","Greenville County, SC","2.3","1.5","48","12",".",".","21","9","2","30","14.6","46","21","."
"45047","Greenwood County, SC",".",".",".",".",".",".",".",".",".","29","12.9",".",".","."
"45051","Horry County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45063","Lexington County, SC",".",".",".",".",".",".","95","17","3","30","13.4","100","37","."
"45073","Oconee County, SC",".",".",".",".","0.09","0.076","18","6","1","28","11.1",".",".","."
"45077","Pickens County, SC",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"45079","Richland County, SC","2.9","1.9","47","11","0.1","0.084","46","8","2","32","14.5","55","25","."
"45083","Spartanburg County, SC",".",".",".",".","0.1","0.083",".",".",".","29","13.5","46","24","."
"45087","Union County, SC",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"45089","Williamsburg County, SC",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"45091","York County, SC",".",".",".",".","0.1","0.08",".",".",".",".",".","43","26","."
"46011","Brookings County, SD",".",".",".",".",".",".",".",".",".",".",".","49","24","."
"46013","Brown County, SD",".",".",".",".",".",".",".",".",".","17","8","49","19","."
"46029","Codington County, SD",".",".",".",".",".",".",".",".",".","21","8.9","65","23","."
"46033","Custer County, SD",".",".",".","1","0.08","0.069",".",".",".","18","6.2","42","9","."
"46071","Jackson County, SD",".",".","4","0","0.07","0.064","3","2","1","12","5.5","39","11","."
"46093","Meade County, SD",".",".",".",".","0.06","0.053",".",".",".",".",".","41","17","."
"46099","Minnehaha County, SD",".",".","32","4","0.07","0.062","14","11","0","28","9.6","49","22","."
"46103","Pennington County, SD",".",".",".",".",".",".",".",".",".","19","8.3","105","35","."
"47001","Anderson County, TN",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"47009","Blount County, TN","0.7","0.4",".",".","0.1","0.088","213","67","12","39","15.2",".",".","."
"47011","Bradley County, TN",".",".","37","10",".",".","68","45","6",".",".","45","24","."
"47037","Davidson County, TN","2.9","2.1","57","18","0.09","0.08","25","10","3","40","14.9","57","27","."
"47045","Dyer County, TN",".",".",".",".",".",".",".",".",".","29","12.1",".",".","."
"47065","Hamilton County, TN",".",".",".",".","0.11","0.089",".",".",".","35","15.5","44","21","."
"47073","Hawkins County, TN",".",".",".",".",".",".","211","35","4",".",".",".",".","."
"47089","Jefferson County, TN",".",".",".",".","0.11","0.085",".",".",".",".",".",".",".","."
"47093","Knox County, TN",".",".",".",".","0.12","0.092",".",".",".","35","15.5","52","27","."
"47099","Lawrence County, TN",".",".",".",".","0.09","0.079",".",".",".","40","12.6",".",".","."
"47105","Loudon County, TN",".",".",".",".","0.11","0.088",".",".",".","36","16.1",".",".","."
"47107","McMinn County, TN",".",".","50","12",".",".","91","18","6","36","15.5","62","36","."
"47113","Madison County, TN",".",".",".",".",".",".",".",".",".","38","13.2",".",".","."
"47119","Maury County, TN",".",".",".",".",".",".",".",".",".","31","13.4",".",".","."
"47121","Meigs County, TN",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"47125","Montgomery County, TN",".",".",".",".",".",".","105","18","6","35","13.3","51","25","."
"47141","Putnam County, TN",".",".",".","2","0.09","0.076",".",".",".",".",".",".",".","."
"47145","Roane County, TN",".",".",".",".",".",".",".",".",".","33","14.9","48","28","."
"47149","Rutherford County, TN",".",".",".",".","0.1","0.089",".",".",".",".",".",".",".","."
"47155","Sevier County, TN",".",".",".",".","0.1","0.086","22","6","1",".",".",".",".","."
"47157","Shelby County, TN","2.9","2",".",".","0.1","0.081","76","26","6","35","13.5","57","26","."
"47163","Sullivan County, TN","2.5","1.2","46","11","0.11","0.09","137","35","6","34","14.6",".",".","."
"47165","Sumner County, TN",".",".",".",".","0.1","0.085","40","12","2","37","13.7",".",".","."
"47173","Union County, TN",".",".",".",".",".",".",".",".",".",".",".","114","36","."
"47187","Williamson County, TN",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"47189","Wilson County, TN",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"48029","Bexar County, TX","2.7","1.6","54","15","0.09","0.074",".",".",".",".",".","104","23","."
"48037","Bowie County, TX",".",".",".",".",".",".",".",".",".","27","12.4",".",".","."
"48039","Brazoria County, TX",".",".","24","8","0.12","0.086",".",".",".",".",".",".",".","."
"48043","Brewster County, TX",".",".",".",".","0.07","0.068",".",".",".",".",".",".",".","."
"48061","Cameron County, TX","2.1","1.1",".",".","0.07","0.058",".",".",".","29","10.8","112","26","."
"48085","Collin County, TX",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"48113","Dallas County, TX","2.2","1.5","56","16","0.1","0.08","10","3","0","25","12.4",".",".","."
"48121","Denton County, TX",".",".","35","9","0.12","0.089",".",".",".",".",".",".",".","."
"48135","Ector County, TX",".",".",".",".",".",".",".",".",".","18","8.7",".",".","."
"48139","Ellis County, TX",".",".","41","9","0.1","0.076","96","20","2","21","11.4",".",".","."
"48141","El Paso County, TX","5.7","3.2","71","18","0.1","0.078","10","4","1","47","18.1","179","46","."
"48167","Galveston County, TX",".",".",".","6","0.12",".","38","11","2",".",".",".",".","."
"48183","Gregg County, TX",".",".","28","7","0.11","0.081","103","13","1",".",".",".",".","."
"48201","Harris County, TX","3.5","2.5","62","17","0.13","0.09","62","17","3","33","15.6","190","57","."
"48203","Harrison County, TX",".",".","19","4","0.08","0.069",".",".",".","24","11.5","31","17","."
"48209","Hays County, TX",".",".",".",".","0.08","0.064",".",".",".",".",".",".",".","."
"48215","Hidalgo County, TX",".",".",".",".","0.07","0.06",".",".",".","24","10.9","84","26","."
"48221","Hood County, TX",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"48231","Hunt County, TX",".",".","31","5","0.08","0.069",".",".",".",".",".",".",".","."
"48245","Jefferson County, TX","1.2","0.6","31","9","0.11","0.082","90","27","3","27","11.8",".",".","."
"48251","Johnson County, TX",".",".",".",".","0.11","0.087",".",".",".",".",".",".",".","."
"48257","Kaufman County, TX",".",".","30","4","0.09","0.074","15","4","1",".",".",".",".","."
"48309","McLennan County, TX",".","0.5",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"48339","Montgomery County, TX",".",".","34","6","0.09","0.076",".",".",".",".",".",".",".","."
"48355","Nueces County, TX",".",".",".",".","0.08","0.07","27","6","1","29","10.7","72","26","."
"48361","Orange County, TX",".",".","34","6","0.1","0.075",".",".",".",".",".",".",".","."
"48367","Parker County, TX",".",".",".",".","0.11","0.088",".",".",".",".",".",".",".","."
"48375","Potter County, TX",".",".",".",".",".",".",".",".",".","15","6.1",".",".","."
"48397","Rockwall County, TX",".",".",".",".","0.09","0.074",".",".",".",".",".",".",".","."
"48423","Smith County, TX",".",".","26","4","0.09","0.077",".",".",".",".",".",".",".","."
"48439","Tarrant County, TX","2.1","1.2","58","15","0.12","0.089",".",".",".","26","11.7","43","20","."
"48453","Travis County, TX","0.9","0.5","25","3","0.09","0.076",".",".",".","21","9.7","41","20","."
"48469","Victoria County, TX",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"48479","Webb County, TX","3.9","2.2",".",".","0.07","0.059",".",".",".",".",".","119","29","."
"49003","Box Elder County, UT",".",".",".",".","0.1","0.078",".",".",".","34","8.8",".",".","."
"49005","Cache County, UT",".",".","46","12","0.09","0.074",".",".",".","47","10.2","66","21","."
"49011","Davis County, UT",".",".","72","20","0.1","0.082","28","7","1","45","11.6","82","28","."
"49035","Salt Lake County, UT","8.6","3.4","70","23","0.12","0.082","33","8","3","64","12.5","172","46","."
"49037","San Juan County, UT",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"49045","Tooele County, UT",".",".",".",".","0.09","0.076",".",".",".","23","7.2",".",".","."
"49047","Uintah County, UT",".",".",".",".","0.08","0.063",".",".",".",".",".",".",".","."
"49049","Utah County, UT","3.8","2.5","63","21","0.1","0.078",".",".",".","65","11.8","112","28","."
"49053","Washington County, UT",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"49057","Weber County, UT","19.5","5.7","65","25","0.11","0.082",".",".",".","50","11.7","118","28","."
"50003","Bennington County, VT",".",".",".",".","0.09","0.077",".",".",".","26","8.3",".",".","."
"50007","Chittenden County, VT","1.9","1.2","44","11","0.08","0.077",".",".",".","28","8.9","31","13","."
"50021","Rutland County, VT","3.2","1.7","44","10",".",".","47","24","5","28","10.9","29","14","."
"51013","Arlington County, VA","1.8","1.5","55","16","0.11","0.088",".",".",".","30","13.9",".",".","."
"51033","Caroline County, VA",".",".",".",".","0.1","0.078",".",".",".",".",".",".",".","."
"51035","Carroll County, VA",".",".",".",".",".",".",".",".",".",".",".","37","19","."
"51036","Charles County, VA",".",".","62","7","0.1","0.084","94","15","4","31","11.9",".",".","."
"51041","Chesterfield County, VA",".",".",".",".","0.09","0.077",".",".",".","31","13",".",".","."
"51047","Culpeper County, VA",".",".",".",".",".",".",".",".",".",".",".","36","19","."
"51059","Fairfax County, VA","2.1","1.6","52","14","0.11","0.088","35","13","5","32","13.5","52","20","."
"51061","Fauquier County, VA",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"51069","Frederick County, VA",".",".",".",".","0.09","0.072",".",".",".",".",".","67","34","."
"51085","Hanover County, VA",".",".",".",".","0.1","0.079",".",".",".",".",".",".",".","."
"51087","Henrico County, VA",".",".",".",".","0.11","0.085",".",".",".","32","12.8",".",".","."
"51101","King William County, VA",".",".",".",".",".",".",".",".",".",".",".","36","18","."
"51107","Loudoun County, VA",".",".","45","11","0.1","0.086",".",".",".","28","12.8",".",".","."
"51113","Madison County, VA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"51139","Page County, VA",".",".",".",".","0.08","0.069",".",".",".","30","12.5",".",".","."
"51153","Prince William County, VA",".",".",".","7","0.09","0.076",".",".",".",".",".",".",".","."
"51161","Roanoke County, VA",".",".",".","10","0.09","0.076",".",".",".",".",".",".",".","."
"51163","Rockbridge County, VA",".",".",".",".","0.08","0.065",".",".",".",".",".",".",".","."
"51165","Rockingham County, VA",".",".","41","11","0.08","0.069","11","4","1","32","13.7",".",".","."
"51179","Stafford County, VA",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"51187","Warren County, VA",".",".",".",".",".",".",".",".",".",".",".","32","19","."
"51197","Wythe County, VA",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"51510","Alexandria City, VA","2.1","1.4",".","18","0.1","0.084","42","12","3",".",".",".",".","."
"51520","Bristol City, VA",".",".",".",".",".",".",".",".",".","28","13.9",".",".","."
"51540","Charlottesville City, VA",".",".",".",".",".",".",".",".",".",".",".","40","21","."
"51630","Fredericksburg City, VA",".",".",".",".",".",".",".",".",".",".",".","39","19","."
"51650","Hampton City, VA","1.9","1.1",".",".","0.09","0.076","63","12","3","28","10.9","37","20","."
"51670","Hopewell City, VA",".",".",".",".",".",".",".",".",".",".",".","39","20","."
"51680","Lynchburg City, VA",".",".",".",".",".",".",".",".",".","31","13.1",".",".","."
"51710","Norfolk City, VA","1.5","0.8",".","12",".",".","70","17","5","27","11.4","37","20","."
"51760","Richmond City, VA","2","1.1","57","14",".",".","53","14","3",".",".",".",".","."
"51770","Roanoke City, VA","4","3.2",".",".",".",".",".",".",".","33","14.2","58","32","."
"51800","Suffolk City, VA",".",".",".",".","0.1","0.078",".",".",".",".",".",".",".","."
"51810","Virginia Beach City, VA",".",".",".",".",".",".",".",".",".","29","11.2",".",".","."
"51840","Winchester City, VA",".",".",".",".",".",".",".",".",".",".",".","45","20","."
"53005","Benton County, WA",".",".",".",".",".",".",".",".",".",".",".","89","19","."
"53009","Clallam County, WA",".",".",".",".","0.06","0.051",".",".",".",".",".",".",".","."
"53011","Clark County, WA",".",".",".",".","0.08","0.06",".",".",".",".",".",".",".","."
"53033","King County, WA","3.5","2.6",".",".","0.09","0.068",".",".",".","30","9.6","58","20","."
"53053","Pierce County, WA",".",".",".",".","0.08","0.064",".",".",".","45","9.7",".",".","."
"53057","Skagit County, WA",".",".",".","8","0.08","0.048",".",".",".",".",".",".",".","."
