"County Code","County","CO 2nd Max 1-hr","CO 2nd Max 8-hr","NO2 98th Percentile 1-hr","NO2 Mean 1-hr","Ozone 2nd Max 1-hr","Ozone 4th Max 8-hr","SO2 99th Percentile 1-hr","SO2 2nd Max 24-hr","SO2 Mean 1-hr","PM2.5 98th Percentile 24-hr","PM2.5 Weighted Mean 24-hr","PM10 2nd Max 24-hr","PM10 Mean 24-hr","Lead Max 3-Mo Avg"
"37081","Guilford County, NC","2.7","2.1",".",".","0.09","0.082",".",".",".","31","14.2","35","17","."
"37087","Haywood County, NC",".",".",".",".","0.09","0.084",".",".",".","29","13.7",".",".","."
"37101","Johnston County, NC",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"37107","Lenoir County, NC",".",".",".",".","0.09","0.081",".",".",".","28","11.8",".",".","."
"37109","Lincoln County, NC",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"37111","McDowell County, NC",".",".",".",".",".",".",".",".",".","34","15.4",".",".","."
"37117","Martin County, NC",".",".",".",".","0.09","0.079",".",".",".","25","11.2",".",".","."
"37119","Mecklenburg County, NC","2.9","2.3","52","15","0.13","0.09","91","14","3","34","15.8","51","27","."
"37121","Mitchell County, NC",".",".",".",".",".",".",".",".",".","32","13.3",".",".","."
"37123","Montgomery County, NC",".",".",".",".",".",".",".",".",".","31","12.6",".",".","."
"37129","New Hanover County, NC",".",".",".",".","0.09","0.075","55","22","3","25","10.3",".",".","."
"37133","Onslow County, NC",".",".",".",".",".",".",".",".",".","27","11.3","31","15","."
"37135","Orange County, NC",".",".",".",".",".",".",".",".",".","29","13.4",".",".","."
"37145","Person County, NC",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"37147","Pitt County, NC",".",".",".",".","0.09","0.08",".",".",".","27","12.2",".",".","."
"37155","Robeson County, NC",".",".",".",".",".",".",".",".",".","31","12.9",".",".","."
"37157","Rockingham County, NC",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"37159","Rowan County, NC","1.9","1",".",".","0.12","0.088",".",".",".","32","14.2",".",".","."
"37173","Swain County, NC",".",".",".",".","0.08","0.07",".",".",".","28","13.3","37","19","."
"37179","Union County, NC",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"37183","Wake County, NC","3.4","2.4",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"37189","Watauga County, NC",".",".",".",".",".",".",".",".",".","35","13.3",".",".","."
"37191","Wayne County, NC",".",".",".",".",".",".",".",".",".","34","13.5",".",".","."
"37199","Yancey County, NC",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"38007","Billings County, ND",".",".",".",".","0.07","0.059","6","2","0","11","4.3",".",".","."
"38013","Burke County, ND",".",".","17","2","0.06","0.056","58","9","1","14","5.9","34","11","."
"38015","Burleigh County, ND",".",".",".",".",".",".",".",".",".","17","6.5",".",".","."
"38017","Cass County, ND",".",".","38","6","0.07","0.061","7","3","0","23","7.6","55","17","."
"38025","Dunn County, ND",".",".","9","1","0.07","0.054","12","4","0",".",".",".",".","."
"38053","McKenzie County, ND",".",".","6","1","0.06","0.057","25","8","0","12","4.7","29","9","."
"38057","Mercer County, ND",".",".","23","3","0.06","0.057","48","9","1","19","5.6",".",".","."
"38065","Oliver County, ND",".",".","21","2","0.06","0.057","61","12","1",".",".",".",".","."
"38105","Williams County, ND",".",".",".",".",".",".","105","38","4",".",".",".",".","."
"39001","Adams County, OH",".",".",".",".",".",".","121","32","4",".",".",".",".","."
"39003","Allen County, OH",".",".",".",".","0.09","0.081","27","15","3",".",".","42","25","."
"39007","Ashtabula County, OH",".",".",".",".","0.1","0.093","39","20","4",".",".",".",".","."
"39009","Athens County, OH",".",".",".",".",".",".",".",".",".","33","13.3",".",".","."
"39013","Belmont County, OH",".",".",".",".",".",".","190","36","8",".",".",".",".","."
"39017","Butler County, OH",".",".",".",".","0.11","0.088","87","26","6","45","17.9","56","27","."
"39023","Clark County, OH",".",".",".",".","0.1","0.086","50","24","4","42","16.7",".",".","."
"39025","Clermont County, OH",".",".",".",".","0.1","0.083",".",".",".","38","15.7",".",".","."
"39027","Clinton County, OH",".",".",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"39029","Columbiana County, OH",".",".",".",".",".",".","129","36","6",".",".","77","34","."
"39035","Cuyahoga County, OH","15.9","3.1","68","22","0.09","0.079","93","42","7","51","19.4","115","41","."
"39041","Delaware County, OH",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"39049","Franklin County, OH","4.2","2",".",".","0.11","0.092","55","28","4","45","16.5","85","35","."
"39051","Fulton County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"39053","Gallia County, OH",".",".",".",".",".",".","100","27","6",".",".",".",".","."
"39055","Geauga County, OH",".",".",".",".","0.1","0.088",".",".",".",".",".",".",".","."
"39057","Greene County, OH",".",".",".",".","0.1","0.083",".",".",".","40","15.5","46","19","."
"39061","Hamilton County, OH","3.2","1.8","71","21","0.11","0.089","164","28","5","51","20","54","28","."
"39063","Hancock County, OH",".",".",".",".",".",".",".",".",".",".",".","42","23","."
"39081","Jefferson County, OH","5.9","4.4",".",".","0.1","0.083","224","77","12","44","18.1","74","33","."
"39083","Knox County, OH",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"39085","Lake County, OH","2.2","1.3",".",".","0.13","0.097","193","77","10","44","15.1","54","20","."
"39087","Lawrence County, OH",".",".",".",".","0.08","0.073","55","23","4","39","17","46","23","."
"39089","Licking County, OH",".",".",".",".","0.1","0.082",".",".",".",".",".","50","26","."
"39091","Logan County, OH",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"39093","Lorain County, OH",".",".",".",".","0.09","0.081",".",".",".","40","16.4","51","22","."
"39095","Lucas County, OH",".",".",".",".","0.12","0.087","70","23","5","45","15.8","68","21","."
"39097","Madison County, OH",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"39099","Mahoning County, OH",".",".",".",".","0.1","0.083","71","20","5","43","16.9","56","25","."
"39103","Medina County, OH",".",".",".",".","0.1","0.09",".",".",".",".",".",".",".","."
"39105","Meigs County, OH",".",".",".",".",".",".","103","29","5",".",".",".",".","."
"39109","Miami County, OH",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"39113","Montgomery County, OH","2.8","1.8",".",".","0.1","0.082",".",".",".","45","17.4","60","28","."
"39115","Morgan County, OH",".",".",".",".",".",".","281","36","8",".",".",".",".","."
"39133","Portage County, OH",".",".",".",".","0.11","0.092",".",".",".","42","15",".",".","."
"39135","Preble County, OH",".",".",".",".","0.09","0.08",".",".",".","39","15.6",".",".","."
"39145","Scioto County, OH",".",".",".",".",".",".","69","22","4","40","16.2","152","32","."
"39151","Stark County, OH","3.8","2.7",".",".","0.1","0.086",".",".",".","43","16.6",".",".","."
"39153","Summit County, OH","3.1","1.7",".",".","0.1","0.089","140","37","8","45","16.4",".",".","."
"39155","Trumbull County, OH",".",".",".",".","0.11","0.087",".",".",".","45","16.4","65","23","."
"39157","Tuscarawas County, OH",".",".",".",".",".",".","77","28","8",".",".",".",".","."
"39165","Warren County, OH",".",".",".",".","0.12","0.092",".",".",".",".",".",".",".","."
"39167","Washington County, OH",".",".",".",".","0.1","0.088",".",".",".",".",".",".",".","."
"39173","Wood County, OH",".",".",".",".","0.09","0.084",".",".",".",".",".",".",".","."
"40001","Adair County, OK",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"40015","Caddo County, OK",".",".",".",".",".",".",".",".",".","26","10.6",".",".","."
"40017","Canadian County, OK",".",".",".",".","0.11","0.079",".",".",".",".",".",".",".","."
"40021","Cherokee County, OK","1.1","0.3","42","9","0.09","0.075","14","9","1","29","12.3","60","22","."
"40027","Cleveland County, OK",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"40031","Comanche County, OK","1.5","0.9",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"40037","Creek County, OK",".",".",".",".","0.11","0.076",".",".",".",".",".",".",".","."
"40043","Dewey County, OK",".",".",".",".","0.08","0.076",".",".",".",".",".",".",".","."
"40067","Jefferson County, OK",".",".",".",".","0.1","0.08",".",".",".",".",".",".",".","."
"40071","Kay County, OK","0.8","0.2",".",".","0.09","0.079","44","21","4","29","10.6","100","29","."
"40085","Love County, OK",".",".",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"40087","McClain County, OK",".",".",".",".","0.09","0.073",".",".",".",".",".",".",".","."
"40097","Mayes County, OK",".",".",".",".","0.1","0.082","35","9","3","31","12.6","58","19","."
"40101","Muskogee County, OK",".",".",".",".",".",".","68","18","2","35","12.8","96","31","."
"40109","Oklahoma County, OK","3.2","2.1","53","12","0.1","0.078","7","4","1","30","11.2","48","24","."
"40113","Osage County, OK",".",".",".",".",".",".","55","21","5",".",".",".",".","."
"40115","Ottawa County, OK","1.1","0.5",".",".","0.09","0.079",".",".",".","32","12.3","70","25","."
"40121","Pittsburg County, OK",".",".",".",".","0.08","0.071",".",".",".","29","11.8","44","22","."
"40135","Sequoyah County, OK",".",".",".",".",".",".",".",".",".","36","14.1",".",".","."
"40143","Tulsa County, OK","3.2","1.4","47","11","0.1","0.083","71","29","7","34","12.3","59","26","."
"41005","Clackamas County, OR",".",".",".",".","0.09","0.064",".",".",".",".",".",".",".","."
"41009","Columbia County, OR",".",".",".",".","0.07","0.055",".",".",".",".",".",".",".","."
"41017","Deschutes County, OR","6.4","2.5",".",".",".",".",".",".",".",".",".","54","18","."
"41029","Jackson County, OR","6.2","3.8",".",".","0.08","0.068",".",".",".","36","10.1","51","22","."
"41033","Josephine County, OR","4.4","3.6",".",".",".",".",".",".",".",".",".","36","16","."
"41035","Klamath County, OR","4","3",".",".",".",".",".",".",".","49","11.7","75","22","."
"41037","Lake County, OR",".",".",".",".",".",".",".",".",".",".",".","80","20","."
"41039","Lane County, OR","4.9","2.7",".",".","0.09","0.071",".",".",".","58","12.8","73","17","."
"41047","Marion County, OR","6.1","3.7",".",".","0.09","0.063",".",".",".",".",".",".",".","."
"41051","Multnomah County, OR","4.5","3.1",".",".","0.07","0.051",".",".",".","26","9.2","53","23","."
"41059","Umatilla County, OR",".",".",".",".",".",".",".",".",".",".",".","36","18","."
"41061","Union County, OR",".",".",".",".",".",".",".",".",".","31","8.8","48","22","."
"42001","Adams County, PA","0.4","0.3",".",".","0.09","0.08",".",".",".","36","13.6",".",".","."
"42003","Allegheny County, PA","3.1","2.2","72","22","0.11","0.092","229","67","13","70","21.4","142","40","."
"42005","Armstrong County, PA",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"42007","Beaver County, PA","1.6","1.4","51","17","0.11","0.086","248","50","12","52","18.3","74","26","."
"42011","Berks County, PA","2.4","1.9","54","19","0.1","0.085","95","23","8","39","16.8","60","21","."
"42013","Blair County, PA","1.9","1.1","52","13","0.09","0.077","72","36","7",".",".","74","21","."
"42017","Bucks County, PA","3.8","2.3","63","17","0.12","0.089","43","23","6","35","14.3","56","18","."
"42021","Cambria County, PA","1.7","1.2","45","13","0.09","0.077","97","37","7","43","16.8","73","24","."
"42027","Centre County, PA",".",".","42","10","0.09","0.083","39","18","5","40","13.4",".",".","."
"42029","Chester County, PA",".",".",".",".","0.11","0.092",".",".",".",".",".",".",".","."
"42033","Clearfield County, PA",".",".",".",".","0.1","0.086",".",".",".",".",".",".",".","."
"42041","Cumberland County, PA",".",".",".",".",".",".",".",".",".","40","14.9",".",".","."
"42043","Dauphin County, PA","2","1.3","59","15","0.11","0.085","79","20","4","40","15.5","56","21","."
"42045","Delaware County, PA",".",".",".","17","0.12","0.087","54","16","5","37","16.5","58","21","."
"42049","Erie County, PA","3.1","1.4","57","13","0.1","0.086","80","41","11","41","14.4","53","16","."
"42055","Franklin County, PA",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"42059","Greene County, PA","0.8","0.7",".",".","0.1","0.085",".",".",".",".",".",".",".","."
"42063","Indiana County, PA",".",".","34","6","0.1","0.088","130","32","8",".",".",".",".","."
"42069","Lackawanna County, PA","2.6","1.5","50","13","0.1","0.08","47","25","5","33","12.5","55","17","."
"42071","Lancaster County, PA","2.5","1.5","50","14","0.11","0.085","78","22","5","45","18.2","63","20","."
"42073","Lawrence County, PA","2.4","1.5","53","17","0.09","0.075","108","37","8",".",".","78","26","."
"42077","Lehigh County, PA",".",".","53","14","0.1","0.086","63","32","8","37","14.5","54","18","."
"42079","Luzerne County, PA","2.4","1.9","47","13","0.1","0.081","42","19","5","32","13","58","20","."
"42081","Lycoming County, PA",".",".",".",".","0.1","0.082","47","18","4",".",".","39","20","."
"42085","Mercer County, PA",".",".",".",".","0.1","0.087","50","22","4","39","14.1",".",".","."
"42091","Montgomery County, PA","1.9","1.2","57","16","0.11","0.09","36","18","6",".",".","58","19","."
"42095","Northampton County, PA","2.5","1.9","53","15","0.1","0.086","90","34","9","36","14.2","139","38","."
"42099","Perry County, PA",".",".","28","4","0.1","0.082","37","10","2","29","13.1",".",".","."
"42101","Philadelphia County, PA","12.1","3.4","68","26","0.13","0.094","42","18","5",".",".","62","27","."
"42107","Schuylkill County, PA","2.6","1.4",".",".",".",".","48","27","5",".",".",".",".","."
"42117","Tioga County, PA",".",".",".",".","0.09","0.08",".",".",".",".",".",".",".","."
"42123","Warren County, PA",".",".",".",".",".",".","254","75","15",".",".",".",".","."
"42125","Washington County, PA","1.6","1.1","51","14","0.1","0.085","98","47","10","39","16.4","75","23","."
"42129","Westmoreland County, PA","1.3","0.9","48","13","0.1","0.087","94","30","6","39","16.8","68","29","."
"42133","York County, PA","2.5","1.4","63","18","0.1","0.089","112","30","6","39","18.1","67","24","."
"44003","Kent County, RI",".",".",".",".","0.12","0.09",".",".",".",".",".","38","11","."
"44007","Providence County, RI","7.9","2.5","55","17","0.11","0.085","48","23","6","31","10.6","54","24","."
"44009","Washington County, RI",".",".",".",".","0.1","0.09",".",".",".",".",".",".",".","."
"45001","Abbeville County, SC",".",".",".",".","0.09","0.082",".",".",".",".",".",".",".","."
"45003","Aiken County, SC",".",".","25","4","0.09","0.077",".",".",".","32","13.5","38","21","."
"45007","Anderson County, SC",".",".",".",".","0.1","0.082",".",".",".",".",".",".",".","."
"45011","Barnwell County, SC",".",".","13","2","0.08","0.074","16","6","1",".",".","32","19","."
"45013","Beaufort County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45015","Berkeley County, SC",".",".",".",".","0.08","0.069",".",".",".",".",".",".",".","."
"45019","Charleston County, SC","2.1","0.7",".","10","0.09","0.077","44","12","2","33","12.3","48","21","."
"45021","Cherokee County, SC",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"45023","Chester County, SC",".",".",".",".","0.11","0.083",".",".",".",".",".",".",".","."
"45025","Chesterfield County, SC",".",".",".",".","0.09","0.078",".",".",".","29","12.5","36","17","."
"45029","Colleton County, SC",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"45031","Darlington County, SC",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"45037","Edgefield County, SC",".",".",".",".","0.08","0.071",".",".",".","35","13.6",".",".","."
"45041","Florence County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45043","Georgetown County, SC",".",".",".",".",".",".","73","13","1",".",".","63","28","."
"45045","Greenville County, SC","3.6","2.4","53","13",".",".","39","16","3","36","15.8","47","20","."
"45047","Greenwood County, SC",".",".",".",".",".",".",".",".",".","32","14.1",".",".","."
"45051","Horry County, SC",".",".",".",".",".",".",".",".",".","33","12.8",".",".","."
"45063","Lexington County, SC",".",".",".",".",".",".","102","17","3",".",".","128","42","."
"45073","Oconee County, SC",".",".",".",".","0.08","0.075","21","9","2",".",".",".",".","."
"45077","Pickens County, SC",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"45079","Richland County, SC","2.5","2.2","51","12","0.11","0.086","62","17","3","37","15.2","83","28","."
"45083","Spartanburg County, SC",".",".",".",".","0.11","0.082",".",".",".","36","14.6",".",".","."
"45085","Sumter County, SC",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45087","Union County, SC",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"45089","Williamsburg County, SC",".",".",".",".","0.08","0.068",".",".",".",".",".",".",".","."
"45091","York County, SC",".",".",".",".","0.09","0.079",".",".",".",".",".","51","25","."
"46011","Brookings County, SD",".",".",".",".",".",".",".",".",".","24","9.7","57","18","."
"46013","Brown County, SD",".",".",".",".",".",".",".",".",".","23","9","48","17","."
"46029","Codington County, SD",".",".",".",".",".",".",".",".",".","26","10.7","66","19","."
"46033","Custer County, SD",".",".",".",".","0.08","0.07","3","2","0","13","5.4","26","6","."
"46071","Jackson County, SD",".",".","10","1","0.08","0.069","5","3","1","11","5.3","36","8","."
"46093","Meade County, SD",".",".",".",".",".",".",".",".",".",".",".","44","15","."
"46099","Minnehaha County, SD",".",".","34","6","0.08","0.069","26","5","1","26","10.7","47","17","."
"46103","Pennington County, SD",".",".",".",".","0.08","0.065",".",".",".","18","8.6","149","38","."
"47001","Anderson County, TN",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"47009","Blount County, TN",".",".",".",".","0.1","0.086","184","90","11","33","14.8",".",".","."
"47011","Bradley County, TN",".",".","39","12",".",".","81","26","6",".",".","80","26","."
"47037","Davidson County, TN","4.1","3.3","54","18","0.1","0.079","26","13","3","39","14.9","56","28","."
"47045","Dyer County, TN",".",".",".",".",".",".",".",".",".","35","13.9",".",".","."
"47065","Hamilton County, TN",".",".",".",".","0.1","0.08",".",".",".","37","16.1",".",".","."
"47089","Jefferson County, TN",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"47093","Knox County, TN",".",".",".",".","0.1","0.086",".",".",".","36","16.3","45","24","."
"47099","Lawrence County, TN",".",".",".",".",".",".",".",".",".","31","12.1",".",".","."
"47105","Loudon County, TN",".",".",".",".","0.1","0.085",".",".",".","34","16.2",".",".","."
"47107","McMinn County, TN",".",".","42","12",".",".","107","27","7","34","14.8","80","39","."
"47113","Madison County, TN",".",".",".",".",".",".",".",".",".",".",".","42","19","."
"47119","Maury County, TN",".",".",".",".",".",".",".",".",".","36","14.3",".",".","."
"47121","Meigs County, TN",".",".",".","5","0.1","0.081",".",".",".",".",".",".",".","."
"47125","Montgomery County, TN",".",".",".","4","0.08","0.075","70","17","7","43","15.1","47","21","."
"47139","Polk County, TN",".",".",".",".",".",".","58","15","3",".",".",".",".","."
"47141","Putnam County, TN",".",".",".",".",".",".",".",".",".","38","14.4",".",".","."
"47145","Roane County, TN",".",".",".",".",".",".","56","11","2","33","15.4","44","26","."
"47149","Rutherford County, TN",".",".",".",".","0.09","0.079",".",".",".",".",".",".",".","."
"47155","Sevier County, TN",".",".",".",".","0.1","0.079",".",".",".",".",".",".",".","."
"47157","Shelby County, TN","3.8","2.8",".",".","0.11","0.082","118","37","5","42","14.9","60","30","."
"47161","Stewart County, TN",".",".",".",".",".",".","35","8","2",".",".",".",".","."
"47163","Sullivan County, TN","2.4","1.3",".","12","0.1","0.083","188","39","6","32","15",".",".","."
"47165","Sumner County, TN",".",".",".",".","0.1","0.083",".",".",".","41","14.8",".",".","."
"47173","Union County, TN",".",".",".",".",".",".",".",".",".",".",".","96","34","."
"47187","Williamson County, TN",".",".",".",".","0.09","0.076",".",".",".",".",".",".",".","."
"47189","Wilson County, TN",".",".",".",".","0.09","0.081",".",".",".",".",".",".",".","."
"48029","Bexar County, TX","3.7","2.7","57","17","0.11","0.086",".",".",".",".",".","72","22","."
"48037","Bowie County, TX",".",".",".",".",".",".",".",".",".","31","13.1",".",".","."
"48039","Brazoria County, TX",".",".","40","9","0.13","0.093",".",".",".",".",".",".",".","."
"48043","Brewster County, TX",".",".",".",".","0.07","0.066",".",".",".",".",".",".",".","."
"48061","Cameron County, TX","3.4","1.7",".",".","0.08","0.067",".",".",".",".",".","139","29","."
"48085","Collin County, TX",".",".",".",".","0.11","0.093",".",".",".",".",".",".",".","."
"48113","Dallas County, TX","4.1","2.6","57","17","0.12","0.095","12","4","1","29","13.4","54","31","."
"48121","Denton County, TX",".",".","42","10","0.12","0.094",".",".",".",".",".",".",".","."
"48135","Ector County, TX",".",".",".",".",".",".",".",".",".","20","7.7",".",".","."
"48139","Ellis County, TX",".",".","46","11","0.1","0.081","63","14","2",".",".",".",".","."
"48141","El Paso County, TX","11.5","5.4","73","17","0.13","0.081","15","8","2","41","16.8","208","51","."
"48167","Galveston County, TX",".",".","49","5","0.11","0.081","75","30","3",".",".","41","20","."
"48183","Gregg County, TX",".",".","30","7","0.11","0.088","68","10","1",".",".",".",".","."
"48201","Harris County, TX","3.8","2.6","64","19","0.16","0.102","94","27","7","29","16.4","137","49","."
"48203","Harrison County, TX",".",".","25","4","0.09","0.084",".",".",".",".",".",".",".","."
"48209","Hays County, TX",".",".",".",".","0.08","0.072",".",".",".",".",".",".",".","."
"48215","Hidalgo County, TX",".",".",".",".","0.08","0.069",".",".",".","26","11.2",".",".","."
"48221","Hood County, TX",".",".",".",".","0.1","0.084",".",".",".",".",".",".",".","."
"48231","Hunt County, TX",".",".","37","7","0.09","0.081",".",".",".",".",".",".",".","."
"48245","Jefferson County, TX",".","1.3","39","9","0.11","0.083","84","25","4",".",".",".",".","."
"48251","Johnson County, TX",".",".",".",".","0.1","0.09",".",".",".",".",".",".",".","."
"48257","Kaufman County, TX",".",".","32","5","0.09","0.077","15","4","1",".",".",".",".","."
"48339","Montgomery County, TX",".",".","41","7","0.12","0.084",".",".",".",".",".",".",".","."
"48355","Nueces County, TX",".",".",".",".","0.09","0.068","47","12","2","32","11","45","24","."
"48361","Orange County, TX",".",".",".","7","0.1","0.078",".",".",".",".",".",".",".","."
"48367","Parker County, TX",".",".",".",".","0.13","0.097",".",".",".",".",".",".",".","."
"48397","Rockwall County, TX",".",".",".",".","0.1","0.081",".",".",".",".",".",".",".","."
"48423","Smith County, TX",".",".","26","5","0.1","0.083",".",".",".",".",".",".",".","."
"48439","Tarrant County, TX","7.5","2.5","57","14","0.13","0.103",".",".",".","27","12.9","43","21","."
"48453","Travis County, TX","1","0.7","32","4","0.1","0.082",".",".",".",".",".","33","19","."
"48469","Victoria County, TX",".",".",".",".","0.09","0.071",".",".",".",".",".",".",".","."
"48479","Webb County, TX","5","3",".",".","0.08","0.064",".",".",".",".",".","95","27","."
"49003","Box Elder County, UT",".",".",".",".","0.11","0.079",".",".",".","26","7.8",".",".","."
"49005","Cache County, UT",".",".",".",".","0.08","0.069","7","4","1","62","13","88","24","."
"49011","Davis County, UT",".",".","64","19","0.12","0.092","24","6","2","35","9.9","75","25","."
"49013","Duchesne County, UT",".",".",".",".",".",".",".",".",".",".",".","20","8","."
"49035","Salt Lake County, UT","5.5","3.6","63","23","0.12","0.086","32","8","3","44","14.1","123","37","."
"49037","San Juan County, UT",".",".",".",".","0.08","0.071",".",".",".",".",".",".",".","."
"49049","Utah County, UT","4.7","2.9","56","21","0.11","0.08",".",".",".","37","10","77","25","."
"49053","Washington County, UT",".",".",".",".","0.12","0.091",".",".",".",".",".",".",".","."
"49057","Weber County, UT","16.5","5.3","61","24","0.11","0.084",".",".",".","31","10.5","89","23","."
"50001","Addison County, VT",".",".",".",".",".",".",".",".",".","31","9.7","61","17","."
"50003","Bennington County, VT",".",".",".",".","0.09","0.073",".",".",".","28","9.5",".",".","."
"50007","Chittenden County, VT","2.1","1.3","47","12","0.08","0.069",".",".",".","30","9.9","37","16","."
"50021","Rutland County, VT","2.8","1.8","51","12",".",".","54","30","5","33","11.8","48","18","."
"50025","Windham County, VT",".",".",".",".",".",".",".",".",".",".",".","46","18","."
"51013","Arlington County, VA","2.3","1.6",".","21","0.11","0.088",".",".",".","34","15.3",".",".","."
"51033","Caroline County, VA",".",".",".",".","0.11","0.082",".",".",".",".",".",".",".","."
"51035","Carroll County, VA",".",".",".",".",".",".",".",".",".",".",".","33","17","."
"51036","Charles County, VA",".",".","60","10","0.11","0.083","94","16","4","31","12.9",".",".","."
"51041","Chesterfield County, VA",".",".",".",".","0.11","0.078",".",".",".","30","14",".",".","."
"51047","Culpeper County, VA",".",".",".",".",".",".",".",".",".",".",".","36","19","."
"51059","Fairfax County, VA","2.5","1.9","58","17","0.11","0.091","42","20","6","36","14.8","37","21","."
"51061","Fauquier County, VA",".",".",".",".","0.08","0.073",".",".",".",".",".",".",".","."
"51069","Frederick County, VA",".",".",".",".","0.09","0.075",".",".",".",".",".",".",".","."
"51085","Hanover County, VA",".",".",".",".","0.1","0.083",".",".",".",".",".",".",".","."
"51087","Henrico County, VA",".",".",".",".","0.11","0.084",".",".",".","32","13.9",".",".","."
"51101","King William County, VA",".",".",".",".",".",".",".",".",".",".",".","46","22","."
"51107","Loudoun County, VA",".",".",".","14",".",".",".",".",".","38","14.6",".",".","."
"51113","Madison County, VA",".",".",".",".","0.08","0.08",".",".",".",".",".",".",".","."
"51139","Page County, VA",".",".",".",".","0.09","0.077",".",".",".","32","14",".",".","."
"51153","Prince William County, VA",".",".","39","9","0.09","0.074",".",".",".",".",".",".",".","."
"51161","Roanoke County, VA",".",".",".","14","0.09","0.076","15","9","3",".",".",".",".","."
"51163","Rockbridge County, VA",".",".",".",".","0.08","0.074",".",".",".",".",".",".",".","."
"51165","Rockingham County, VA",".",".","48","14",".",".","19","9","1",".",".","40","21","."
"51179","Stafford County, VA",".",".",".",".","0.1","0.079",".",".",".",".",".",".",".","."
"51187","Warren County, VA",".",".",".",".",".",".",".",".",".",".",".","35","19","."
"51197","Wythe County, VA",".",".",".",".","0.08","0.075",".",".",".",".",".",".",".","."
"51510","Alexandria City, VA","2.3","1.6",".","24","0.1","0.081","78","18","5",".",".",".",".","."
"51520","Bristol City, VA",".",".",".",".",".",".",".",".",".","31","14.3",".",".","."
"51540","Charlottesville City, VA",".",".",".",".",".",".",".",".",".",".",".","39","21","."
"51630","Fredericksburg City, VA",".",".",".",".",".",".",".",".",".",".",".","38","19","."
"51650","Hampton City, VA","3.6","1.8",".",".","0.09","0.078","57","14","3","27","12.5",".",".","."
"51680","Lynchburg City, VA",".",".",".",".",".",".",".",".",".","35","13.4",".",".","."
"51710","Norfolk City, VA","2.1","1.1",".",".",".",".",".",".",".","30","13.5","37","19","."
"51760","Richmond City, VA","3.2","2","61","16",".",".","79","16","4",".",".",".",".","."
"51770","Roanoke City, VA","3","2.2",".",".",".",".",".",".",".","35","15.1","66","30","."
"51775","Salem City, VA",".",".",".",".",".",".",".",".",".","37","16",".",".","."
"51800","Suffolk City, VA",".",".",".",".","0.09","0.078",".",".",".",".",".",".",".","."
"51840","Winchester City, VA",".",".",".",".",".",".",".",".",".",".",".","37","20","."
"53005","Benton County, WA",".",".",".",".",".",".",".",".",".",".",".","268","25","."
"53011","Clark County, WA","6.9","4.6",".",".","0.08","0.057",".",".",".",".",".",".",".","."
"53033","King County, WA","5.9","3.8",".",".","0.09","0.063",".",".",".","30","11.3","70","24","."
"53039","Klickitat County, WA",".",".",".",".","0.07","0.062",".",".",".",".",".",".",".","."
"53053","Pierce County, WA","6.1","3.9",".",".","0.08","0.06",".",".",".","41","11.5",".",".","."
"53057","Skagit County, WA",".",".",".","8","0.05","0.044",".",".",".",".",".",".",".","."
"53061","Snohomish County, WA","5","3.6",".",".",".",".",".",".",".","37","10.3",".",".","."
"53063","Spokane County, WA","7.4","5.1",".",".","0.08","0.067",".",".",".","32","10.8","142","29","."
"53067","Thurston County, WA",".",".",".",".","0.07","0.059",".",".",".",".",".",".",".","."
"53071","Walla Walla County, WA",".",".",".",".",".",".",".",".",".",".",".","164","23","."
"53073","Whatcom County, WA",".",".",".",".","0.06","0.055",".",".",".",".",".",".",".","."
