County Code,County,CO 2nd Max 1-hr,CO 2nd Max 8-hr,NO2 98th Percentile 1-hr,NO2 Mean 1-hr,Ozone 2nd Max 1-hr,Ozone 4th Max 8-hr,SO2 99th Percentile 1-hr,SO2 2nd Max 24-hr,SO2 Mean 1-hr,PM2.5 98th Percentile 24-hr,PM2.5 Weighted Mean 24-hr,PM10 2nd Max 24-hr,PM10 Mean 24-hr,Lead Max 3-Mo Avg
39109,"Miami County, OH",.,.,.,.,0.11,0.089,.,.,.,.,.,.,.,.
39111,"Monroe County, OH",.,.,.,.,.,.,.,.,.,.,.,52,25,.
39113,"Montgomery County, OH",4.1,2.8,.,.,0.13,0.096,41,18,5,.,.,49,24,.
39115,"Morgan County, OH",.,.,.,.,.,.,208,38,6,.,.,.,.,.
39123,"Ottawa County, OH",.,.,.,.,.,.,.,.,.,.,.,62,25,.
39133,"Portage County, OH",.,.,.,.,0.12,0.098,.,.,.,.,.,.,.,.
39135,"Preble County, OH",.,.,.,.,0.1,0.085,.,.,.,.,.,.,.,.
39139,"Richland County, OH",.,.,.,.,.,.,.,.,.,.,.,53,23,.
39143,"Sandusky County, OH",.,.,.,.,.,.,.,.,.,.,.,69,26,.
39145,"Scioto County, OH",.,.,.,.,.,.,68,32,7,.,.,64,32,.
39151,"Stark County, OH",4.5,2.3,.,.,0.11,0.091,62,28,7,42,18.4,57,24,.
39153,"Summit County, OH",4.7,3.1,.,.,0.11,0.095,158,65,11,42,18,68,22,.
39155,"Trumbull County, OH",.,.,.,.,0.11,0.095,.,.,.,39,16.7,59,22,.
39157,"Tuscarawas County, OH",.,.,.,.,.,.,119,28,6,.,.,.,.,.
39159,"Union County, OH",.,.,.,.,0.11,0.092,.,.,.,.,.,.,.,.
39165,"Warren County, OH",.,.,.,.,0.11,0.095,.,.,.,.,.,.,.,.
39167,"Washington County, OH",.,.,.,.,0.12,0.097,.,.,.,.,.,72,29,.
39173,"Wood County, OH",.,.,.,.,0.1,0.091,.,.,.,.,.,.,.,.
39175,"Wyandot County, OH",.,.,.,.,.,.,.,.,.,.,.,63,22,.
40021,"Cherokee County, OK",3.3,0.6,.,.,.,.,.,.,.,.,.,.,.,.
40027,"Cleveland County, OK",4,2.4,56,12,0.09,0.081,.,.,.,.,.,.,.,.
40031,"Comanche County, OK",2.7,1.7,.,.,0.09,0.082,.,.,.,.,.,.,.,.
40047,"Garfield County, OK",.,.,39,8,.,.,.,.,.,.,.,.,.,.
40071,"Kay County, OK",2.5,0.6,.,.,.,.,52,19,4,.,.,.,.,.
40077,"Latimer County, OK",.,.,.,.,0.1,0.066,.,.,.,.,.,.,.,.
40085,"Love County, OK",.,.,.,.,0.11,0.094,.,.,.,.,.,.,.,.
40087,"McClain County, OK",.,.,.,.,0.1,0.083,.,.,.,.,.,.,.,.
40095,"Marshall County, OK",.,.,.,.,0.11,0.092,.,.,.,.,.,.,.,.
40097,"Mayes County, OK",.,.,41,7,.,.,.,.,.,.,.,.,.,.
40101,"Muskogee County, OK",.,.,39,8,.,.,75,17,2,.,.,.,.,.
40109,"Oklahoma County, OK",6.5,4.3,63,14,0.1,0.084,12,9,3,.,.,.,.,.
40143,"Tulsa County, OK",5.6,3.5,62,17,0.12,0.091,169,83,11,.,.,.,.,.
41003,"Benton County, OR",.,.,.,.,.,.,.,.,.,32,7.1,.,.,.
41005,"Clackamas County, OR",.,.,.,.,0.09,0.072,.,.,.,.,.,32,14,.
41009,"Columbia County, OR",.,.,.,.,0.07,0.049,.,.,.,24,6.5,.,.,.
41017,"Deschutes County, OR",7.7,4.8,.,.,.,.,.,.,.,24,8.8,75,29,.
41029,"Jackson County, OR",18.5,6.4,.,.,.,.,.,.,.,49,11.8,93,31,.
41033,"Josephine County, OR",7.9,4.6,.,.,.,.,.,.,.,.,.,41,19,.
41035,"Klamath County, OR",7.3,4.5,.,.,.,.,.,.,.,44,10.7,81,26,.
41037,"Lake County, OR",.,.,.,.,.,.,.,.,.,38,8.6,93,35,.
41039,"Lane County, OR",7.8,5,.,.,0.08,0.068,.,.,.,36,8.5,93,21,.
41047,"Marion County, OR",7.7,5.9,.,.,0.08,0.065,.,.,.,26,7.5,.,.,.
41051,"Multnomah County, OR",10.4,6.2,.,.,.,.,.,.,.,27,8.8,62,22,.
41059,"Umatilla County, OR",.,.,.,.,.,.,.,.,.,.,.,106,29,.
41061,"Union County, OR",.,.,.,.,.,.,.,.,.,.,.,89,24,.
41067,"Washington County, OR",.,.,.,.,.,.,.,.,.,35,7.3,.,.,.
41071,"Yamhill County, OR",.,.,.,.,.,.,.,.,.,.,.,.,.,.
42001,"Adams County, PA",1.2,1.1,.,.,.,.,.,.,.,.,.,.,.,.
42003,"Allegheny County, PA",6,3.9,79,29,0.13,0.099,125,90,12,.,.,108,33,.
42005,"Armstrong County, PA",.,.,.,.,0.12,0.1,.,.,.,.,.,.,.,.
42007,"Beaver County, PA",2.5,1.5,59,19,0.13,0.101,310,70,14,.,.,.,.,.
42011,"Berks County, PA",4.6,2.8,63,21,0.13,0.102,99,27,8,.,.,.,.,.
42013,"Blair County, PA",2.6,1.6,49,13,0.11,0.091,71,30,7,.,.,.,.,.
42017,"Bucks County, PA",6.6,3.7,62,18,0.15,0.112,37,20,5,.,.,.,.,.
42021,"Cambria County, PA",4.4,2.8,48,15,0.11,0.09,84,25,9,.,.,.,.,.
42025,"Carbon County, PA",.,.,.,.,.,.,.,.,.,.,.,.,.,.
42027,"Centre County, PA",.,.,.,.,0.1,0.085,.,.,.,.,.,.,.,.
42033,"Clearfield County, PA",.,.,.,.,0.09,0.081,.,.,.,.,.,.,.,.
42043,"Dauphin County, PA",4.9,4.3,59,18,0.13,0.104,50,21,5,.,.,.,.,.
42045,"Delaware County, PA",.,.,58,17,0.13,0.1,81,34,10,.,.,.,.,.
42049,"Erie County, PA",10.6,5.6,62,15,0.11,0.096,171,43,10,.,.,.,.,.
42055,"Franklin County, PA",.,.,.,.,0.12,0.098,.,.,.,.,.,.,.,.
42059,"Greene County, PA",1.7,1.5,.,.,0.12,0.101,.,.,.,.,.,.,.,.
42069,"Lackawanna County, PA",3.5,1.7,52,15,0.12,0.096,35,21,5,.,.,.,.,.
42071,"Lancaster County, PA",3.1,2.1,54,15,0.13,0.102,47,21,5,.,.,.,.,.
42073,"Lawrence County, PA",5.5,2.5,.,20,0.11,0.088,107,35,8,.,.,.,.,.
42077,"Lehigh County, PA",5.5,3.2,56,15,0.13,0.105,62,30,6,.,.,.,.,.
42079,"Luzerne County, PA",4.2,2.6,49,15,0.11,0.093,46,23,7,.,.,.,.,.
42081,"Lycoming County, PA",.,.,.,.,0.09,0.076,47,21,4,.,.,.,.,.
42085,"Mercer County, PA",.,.,.,.,0.11,0.091,.,.,.,.,.,.,.,.
42089,"Monroe County, PA",0.4,0.3,.,.,.,.,.,.,.,.,.,.,.,.
42091,"Montgomery County, PA",3.1,1.9,55,16,0.13,0.104,36,20,6,.,.,.,.,.
42095,"Northampton County, PA",4.4,3,54,17,0.13,0.107,43,21,9,.,.,.,.,.
42099,"Perry County, PA",.,.,33,6,0.11,0.09,34,12,2,.,.,.,.,.
42101,"Philadelphia County, PA",7.4,4.9,68,32,0.12,0.098,60,28,6,.,.,.,.,.
42107,"Schuylkill County, PA",2.9,1.6,.,.,.,.,60,38,6,.,.,.,.,.
42123,"Warren County, PA",.,.,.,.,.,.,246,97,15,.,.,.,.,.
42125,"Washington County, PA",2,1.6,60,16,0.12,0.096,130,36,9,.,.,.,.,.
42129,"Westmoreland County, PA",3.2,2.4,60,18,0.13,0.099,95,37,11,.,.,.,.,.
42133,"York County, PA",5.3,2.4,64,19,0.12,0.094,83,19,7,.,.,.,.,.
44003,"Kent County, RI",.,.,.,.,0.12,.,.,.,.,.,.,37,14,.
44007,"Providence County, RI",7,3.9,80,24,0.11,.,66,26,7,.,.,61,29,.
44009,"Washington County, RI",.,.,.,.,0.13,0.09,.,.,.,.,.,.,.,.
45001,"Abbeville County, SC",.,.,.,.,0.11,0.09,.,.,.,.,.,.,.,.
45003,"Aiken County, SC",.,.,.,3,0.11,0.084,.,.,.,.,.,.,.,.
45007,"Anderson County, SC",.,.,.,.,0.12,0.099,.,.,.,.,.,.,.,.
45011,"Barnwell County, SC",.,.,.,.,0.1,0.087,24,4,1,.,.,41,19,.
45015,"Berkeley County, SC",.,.,.,.,0.1,0.084,.,.,.,.,.,.,.,.
45019,"Charleston County, SC",6.4,4,.,9,0.1,0.08,34,11,2,36,13,44,21,.
45021,"Cherokee County, SC",.,.,.,.,0.11,0.094,.,.,.,.,.,.,.,.
45023,"Chester County, SC",.,.,.,.,0.11,0.094,.,.,.,.,.,.,.,.
45029,"Colleton County, SC",.,.,.,.,0.09,0.082,.,.,.,.,.,.,.,.
45031,"Darlington County, SC",.,.,.,.,0.1,0.091,.,.,.,.,.,.,.,.
45033,"Dillon County, SC",.,.,.,.,.,.,.,.,.,.,.,.,.,.
45037,"Edgefield County, SC",.,.,.,.,0.1,0.086,.,.,.,.,.,.,.,.
45039,"Fairfield County, SC",.,.,.,.,.,.,.,.,.,.,.,43,23,.
45041,"Florence County, SC",.,.,.,.,.,.,.,.,.,.,.,.,.,.
45043,"Georgetown County, SC",.,.,.,.,.,.,.,.,.,41,14,69,28,.
45045,"Greenville County, SC",6.9,4.8,62,17,.,.,29,9,3,.,.,.,.,.
45047,"Greenwood County, SC",.,.,.,.,.,.,.,.,.,.,.,.,.,.
45055,"Kershaw County, SC",.,.,.,.,.,.,.,.,.,.,.,.,.,.
45063,"Lexington County, SC",.,.,.,.,.,.,.,.,.,37,16.4,.,.,.
45073,"Oconee County, SC",.,.,.,.,0.1,0.087,13,6,1,.,.,.,.,.
45077,"Pickens County, SC",.,.,.,.,0.11,0.094,.,.,.,.,.,.,.,.
45079,"Richland County, SC",4.2,3.7,57,14,0.12,0.094,48,10,2,.,.,53,24,.
45083,"Spartanburg County, SC",.,.,.,.,0.12,0.1,.,.,.,34,16,46,26,.
45087,"Union County, SC",.,.,.,.,0.1,0.085,.,.,.,.,.,.,.,.
45089,"Williamsburg County, SC",.,.,.,.,0.09,0.076,.,.,.,.,.,.,.,.
45091,"York County, SC",.,.,.,.,0.11,0.092,.,.,.,.,.,49,26,.
46011,"Brookings County, SD",.,.,.,.,.,.,.,.,.,.,.,71,24,.
46099,"Minnehaha County, SD",.,.,.,.,0.07,0.064,.,.,.,.,.,43,22,.
46103,"Pennington County, SD",.,.,.,.,.,.,.,.,.,27,9.8,96,28,.
47001,"Anderson County, TN",.,.,.,.,0.12,0.094,131,28,4,.,.,.,.,.
47009,"Blount County, TN",2,1.1,15,2,0.12,0.106,163,56,9,38,17.4,.,.,.
47011,"Bradley County, TN",.,.,54,15,.,.,115,34,8,.,.,51,27,.
47037,"Davidson County, TN",7.6,5.4,97,18,0.12,0.098,61,22,5,51,18.8,74,32,.
47043,"Dickson County, TN",.,.,.,.,0.11,0.101,.,.,.,.,.,.,.,.
47059,"Greene County, TN",.,.,.,.,.,.,.,.,.,.,.,50,28,.
47065,"Hamilton County, TN",.,.,.,.,0.12,0.098,.,.,.,34,18.9,49,29,.
47073,"Hawkins County, TN",.,.,.,.,.,.,257,44,8,.,.,.,.,.
47075,"Haywood County, TN",.,.,.,.,0.11,0.093,.,.,.,.,.,.,.,.
47085,"Humphreys County, TN",.,.,.,.,.,.,120,26,4,.,.,.,.,.
47089,"Jefferson County, TN",.,.,.,.,0.13,0.103,.,.,.,.,.,.,.,.
47093,"Knox County, TN",6.4,3.8,.,.,0.13,0.099,.,.,.,.,.,61,30,.
47099,"Lawrence County, TN",.,.,.,.,0.12,0.097,.,.,.,.,.,.,.,.
47107,"McMinn County, TN",.,.,54,16,.,.,151,27,8,.,.,68,38,.
47113,"Madison County, TN",.,.,.,.,.,.,.,.,.,.,.,43,20,.
47125,"Montgomery County, TN",.,.,.,.,.,.,44,16,5,38,16.7,39,23,.
47139,"Polk County, TN",.,.,.,.,.,.,74,19,7,.,.,.,.,.
47141,"Putnam County, TN",.,.,.,.,0.11,0.091,.,.,.,.,.,.,.,.
47145,"Roane County, TN",.,.,.,.,.,.,120,19,3,.,.,44,26,.
47149,"Rutherford County, TN",.,.,.,.,0.12,0.096,.,.,.,.,.,.,.,.
47155,"Sevier County, TN",.,.,.,.,0.11,0.101,.,.,.,.,.,.,.,.
47157,"Shelby County, TN",7.6,5.2,.,25,0.13,0.104,81,28,6,35,15.9,64,27,.
47161,"Stewart County, TN",.,.,.,.,.,.,48,11,3,.,.,.,.,.
47163,"Sullivan County, TN",4.5,2.8,60,16,0.11,0.089,196,39,10,.,.,.,.,.
47165,"Sumner County, TN",2.2,1,.,.,0.12,0.101,182,35,4,39,17.1,.,.,.
47173,"Union County, TN",.,.,.,.,.,.,.,.,.,.,.,147,42,.
47187,"Williamson County, TN",.,.,.,.,0.11,0.097,.,.,.,.,.,.,.,.
47189,"Wilson County, TN",.,.,.,.,0.12,0.094,.,.,.,.,.,.,.,.
48029,"Bexar County, TX",6.3,4.2,.,25,0.11,0.091,.,.,.,.,.,.,.,.
48039,"Brazoria County, TX",.,.,.,.,0.16,0.112,.,.,.,.,.,.,.,.
48043,"Brewster County, TX",.,.,.,.,0.07,0.064,.,.,.,.,.,.,.,.
48061,"Cameron County, TX",4.4,2.6,.,.,0.08,0.066,6,4,1,.,.,59,21,.
48085,"Collin County, TX",.,.,.,.,0.14,0.104,.,.,.,.,.,.,.,.
48113,"Dallas County, TX",4.3,3.2,76,21,0.13,0.1,14,7,2,.,.,57,32,.
48121,"Denton County, TX",.,.,.,7,0.14,0.112,.,.,.,.,.,.,.,.
48139,"Ellis County, TX",.,.,.,.,0.12,0.098,149,33,4,.,.,52,25,.
48141,"El Paso County, TX",14.4,8.2,74,28,0.11,0.073,56,16,2,.,.,209,66,.
48167,"Galveston County, TX",.,.,49,5,0.18,0.12,99,40,7,.,.,43,23,.
48183,"Gregg County, TX",.,.,.,.,0.13,0.105,.,.,.,.,.,.,.,.
48201,"Harris County, TX",6.3,4.1,74,24,0.2,0.124,97,19,5,.,.,116,44,.
48215,"Hidalgo County, TX",.,.,.,.,0.09,0.075,.,.,.,.,.,59,26,.
48245,"Jefferson County, TX",.,.,53,11,0.1,0.077,186,51,7,.,.,.,.,.
48315,"Marion County, TX",.,.,25,5,0.12,0.091,.,.,.,.,.,.,.,.
48355,"Nueces County, TX",.,.,.,.,0.1,0.085,53,18,2,.,.,88,35,.
48361,"Orange County, TX",.,.,48,9,0.09,0.064,.,.,.,.,.,.,.,.
48423,"Smith County, TX",.,.,.,.,0.12,0.097,.,.,.,.,.,.,.,.
48439,"Tarrant County, TX",4.8,2.6,71,17,0.15,0.104,.,.,.,.,.,44,22,.
48453,"Travis County, TX",2.1,1.2,.,6,0.11,0.099,.,.,.,.,.,.,.,.
48469,"Victoria County, TX",.,.,.,.,0.1,0.086,.,.,.,.,.,.,.,.
48479,"Webb County, TX",13.3,6.1,.,.,0.08,0.067,.,.,.,.,.,70,33,.
49005,"Cache County, UT",10.2,4.1,.,.,0.08,0.066,.,.,.,.,.,.,.,.
49011,"Davis County, UT",5.3,3.4,69,20,0.11,0.079,32,6,2,31,7.9,.,.,.
49035,"Salt Lake County, UT",9.7,5.7,73,28,0.11,0.08,39,10,4,51,12.5,113,45,.
49037,"San Juan County, UT",.,.,.,.,0.08,0.073,.,.,.,.,.,.,.,.
49049,"Utah County, UT",10,6,61,24,0.11,0.083,.,.,.,35,9.4,91,32,.
49057,"Weber County, UT",10,6.2,69,26,0.1,0.074,.,.,.,30,9.9,70,28,.
50003,"Bennington County, VT",.,.,.,.,0.11,0.083,.,.,.,26,9.9,42,16,.
50007,"Chittenden County, VT",4.6,2.2,56,17,0.09,0.078,12,8,2,21,7,33,17,.
50021,"Rutland County, VT",3.7,2.3,47,12,.,.,41,22,5,26,10.9,47,20,.
50023,"Washington County, VT",.,.,.,.,.,.,.,.,.,25,10.8,.,.,.
51013,"Arlington County, VA",4.9,3.8,74,25,0.13,0.1,.,.,.,.,.,.,.,.
51033,"Caroline County, VA",.,.,.,.,0.11,0.091,.,.,.,.,.,.,.,.
51035,"Carroll County, VA",.,.,.,.,.,.,.,.,.,.,.,39,19,.
51036,"Charles County, VA",.,.,67,11,0.13,0.097,66,17,5,.,.,.,.,.
51041,"Chesterfield County, VA",.,.,.,.,0.12,0.093,.,.,.,.,.,.,.,.
51047,"Culpeper County, VA",.,.,.,.,.,.,.,.,.,.,.,40,18,.
51059,"Fairfax County, VA",7,3.2,65,23,0.12,0.1,51,26,9,.,.,41,20,.
51061,"Fauquier County, VA",.,.,.,.,0.11,0.088,.,.,.,.,.,.,.,.
51069,"Frederick County, VA",.,.,.,.,0.1,0.085,.,.,.,.,.,.,.,.
51085,"Hanover County, VA",.,.,.,.,0.13,0.1,.,.,.,.,.,.,.,.
51087,"Henrico County, VA",.,.,.,.,0.12,0.096,.,.,.,.,.,.,.,.
51101,"King William County, VA",.,.,.,.,.,.,.,.,.,.,.,45,18,.
51107,"Loudoun County, VA",.,.,50,14,0.11,0.09,.,.,.,.,.,.,.,.
51113,"Madison County, VA",.,.,.,.,0.11,0.092,.,.,.,.,.,.,.,.
51133,"Northumberland County, VA",.,.,.,.,.,.,.,.,.,.,.,53,19,.
51153,"Prince William County, VA",.,.,44,12,0.11,0.089,.,.,.,.,.,.,.,.
51161,"Roanoke County, VA",.,.,49,13,.,.,21,10,3,.,.,.,.,.
51163,"Rockbridge County, VA",.,.,.,.,0.1,0.081,.,.,.,.,.,.,.,.
51165,"Rockingham County, VA",.,.,.,.,.,.,24,13,3,.,.,41,24,.
51179,"Stafford County, VA",.,.,.,.,0.12,0.092,.,.,.,.,.,.,.,.
51187,"Warren County, VA",.,.,.,.,.,.,.,.,.,.,.,40,20,.
51195,"Wise County, VA",.,.,.,.,.,.,.,.,.,.,.,39,21,.
51197,"Wythe County, VA",.,.,.,.,0.1,0.085,.,.,.,.,.,.,.,.
51510,"Alexandria City, VA",4.7,3.6,70,25,0.12,0.096,150,24,5,.,.,.,.,.
51550,"Chesapeake City, VA",.,.,.,.,.,.,.,.,.,.,.,44,19,.
51630,"Fredericksburg City, VA",.,.,.,.,.,.,.,.,.,.,.,37,18,.
51650,"Hampton City, VA",4.8,2.8,.,.,0.14,0.097,58,14,4,.,.,50,19,.
51700,"Newport News City, VA",4.1,2.1,.,.,.,.,.,.,.,.,.,.,.,.
51710,"Norfolk City, VA",9.2,4.6,60,17,.,.,92,22,7,.,.,46,19,.
51760,"Richmond City, VA",3.9,2,70,20,.,.,63,17,5,.,.,36,18,.
51770,"Roanoke City, VA",5.6,3.7,.,.,.,.,.,.,.,.,.,.,.,.
51800,"Suffolk City, VA",.,.,.,.,0.13,0.094,.,.,.,.,.,.,.,.
51840,"Winchester City, VA",.,.,.,.,.,.,.,.,.,.,.,46,22,.
53003,"Asotin County, WA",.,.,.,.,.,.,.,.,.,.,.,82,32,.
53009,"Clallam County, WA",.,.,.,.,0.05,0.043,34,7,1,.,.,.,.,.
53011,"Clark County, WA",12.9,6.7,.,.,0.07,0.057,.,.,.,.,.,32,16,.
53015,"Cowlitz County, WA",.,.,.,.,0.07,0.052,.,.,.,.,.,38,20,.
53033,"King County, WA",15.6,6.1,56,19,0.09,0.072,.,.,.,37,11.5,50,25,.
53035,"Kitsap County, WA",.,.,.,.,.,.,.,.,.,.,.,33,15,.
53039,"Klickitat County, WA",.,.,.,.,0.08,0.063,.,.,.,.,.,.,.,.
53053,"Pierce County, WA",11,6.6,.,.,0.09,0.066,.,.,.,46,11.2,43,17,.
53057,"Skagit County, WA",.,.,.,.,0.06,0.05,.,.,.,.,.,.,.,.
53061,"Snohomish County, WA",8.7,5.1,.,.,.,.,.,.,.,30,10.2,35,16,.
53063,"Spokane County, WA",9.3,5.7,.,.,0.07,0.065,.,.,.,27,7.7,126,28,.
53067,"Thurston County, WA",7.3,4.8,.,.,0.08,0.059,.,.,.,29,9.2,35,14,.
53071,"Walla Walla County, WA",.,.,.,.,.,.,.,.,.,.,.,91,40,.
53073,"Whatcom County, WA",.,.,.,.,0.06,0.05,.,.,.,.,.,.,.,.
53077,"Yakima County, WA",8.6,4.8,.,.,.,.,.,.,.,.,.,82,25,.
54009,"Brooke County, WV",7.5,4.5,.,.,.,.,256,65,15,48,18.2,97,27,.
54011,"Cabell County, WV",.,.,.,.,0.12,0.096,57,19,5,43,18.4,.,.,.
54025,"Greenbrier County, WV",.,.,.,.,0.1,0.084,.,.,.,.,.,.,.,.
54029,"Hancock County, WV",9.8,4.3,.,.,0.11,0.091,206,64,15,.,.,97,30,.
54033,"Harrison County, WV",.,.,.,.,.,.,.,.,.,34,15,45,18,.
54039,"Kanawha County, WV",2.6,1.4,.,.,0.13,0.104,.,.,.,46,19.5,.,.,.
54051,"Marshall County, WV",.,.,.,.,.,.,284,60,15,37,17.1,59,24,.
54061,"Monongalia County, WV",.,.,.,.,.,.,200,49,10,36,14.9,58,22,.
54069,"Ohio County, WV",5.3,3,.,.,0.1,0.088,140,34,10,.,.,50,25,.
54081,"Raleigh County, WV",.,.,.,.,.,.,.,.,.,39,14.4,.,.,.
54099,"Wayne County, WV",.,.,.,.,.,.,129,52,12,.,.,.,.,.
54107,"Wood County, WV",.,.,.,.,0.12,0.095,329,58,13,.,.,63,25,.
55009,"Brown County, WI",.,.,.,.,0.1,0.085,65,11,3,.,.,.,.,.
55021,"Columbia County, WI",.,.,.,.,0.1,0.087,.,.,.,.,.,.,.,.
55025,"Dane County, WI",2.9,2.1,.,.,0.1,0.085,.,.,.,32,13.1,48,21,.
55027,"Dodge County, WI",.,.,.,.,0.1,0.091,.,.,.,40,12.5,.,.,.
55029,"Door County, WI",.,.,.,.,0.11,0.101,.,.,.,31,8.6,.,.,.
55031,"Douglas County, WI",.,.,.,.,.,.,.,.,.,25,8.6,44,19,.
55037,"Florence County, WI",.,.,.,.,0.1,0.086,.,.,.,.,.,.,.,.
55039,"Fond du Lac County, WI",.,.,.,.,0.1,0.089,.,.,.,.,.,.,.,.
55043,"Grant County, WI",.,.,.,.,.,.,.,.,.,38,12.7,.,.,.
55055,"Jefferson County, WI",.,.,.,.,0.11,0.096,.,.,.,36,13.5,.,.,.
55059,"Kenosha County, WI",.,.,.,.,0.13,0.1,.,.,.,34,12.3,.,.,.
55061,"Kewaunee County, WI",.,.,.,.,0.11,0.093,.,.,.,.,.,.,.,.
55071,"Manitowoc County, WI",.,.,.,.,0.12,0.095,.,.,.,30,10.5,.,.,.
55073,"Marathon County, WI",.,.,.,.,0.1,0.084,245,40,3,.,.,.,.,.
55079,"Milwaukee County, WI",3.5,2.2,67,22,0.12,0.095,95,24,4,40,15,60,27,.
55085,"Oneida County, WI",.,.,.,.,0.09,0.082,187,65,6,.,.,.,.,.
55087,"Outagamie County, WI",.,.,.,.,0.11,0.087,.,.,.,36,11.2,.,.,.
55089,"Ozaukee County, WI",.,.,.,.,0.12,0.097,.,.,.,.,.,.,.,.
55095,"Polk County, WI",0.9,0.7,.,.,.,.,.,.,.,.,.,.,.,.
55101,"Racine County, WI",3.7,2.7,.,.,0.11,0.093,.,.,.,.,.,.,.,.
55105,"Rock County, WI",.,.,.,.,0.11,0.093,.,.,.,35,14.3,.,.,.
55109,"St. Croix County, WI",.,.,.,.,0.08,0.074,.,.,.,.,.,.,.,.
55111,"Sauk County, WI",.,.,.,.,0.1,0.085,.,.,.,.,.,.,.,.
55117,"Sheboygan County, WI",.,.,.,.,0.13,0.093,.,.,.,.,.,.,.,.
55123,"Vernon County, WI",.,.,.,.,0.08,0.076,.,.,.,.,.,.,.,.
55125,"Vilas County, WI",.,.,.,.,0.09,0.081,.,.,.,26,8,42,11,.
55127,"Walworth County, WI",.,.,.,.,0.11,0.09,.,.,.,.,.,.,.,.
55131,"Washington County, WI",.,.,.,.,0.1,0.094,.,.,.,.,.,.,.,.
55133,"Waukesha County, WI",3.2,1.8,.,.,0.11,0.096,.,.,.,39,14.9,56,23,.
55139,"Winnebago County, WI",.,.,.,.,0.1,0.087,.,.,.,37,11.6,.,.,.
55141,"Wood County, WI",.,.,.,.,.,.,147,42,3,30,11.2,.,.,.
56001,"Albany County, WY",.,.,.,.,.,.,.,.,.,.,.,44,20,.
56005,"Campbell County, WY",.,.,.,.,.,.,.,.,.,.,.,125,39,.
56007,"Carbon County, WY",.,.,.,.,.,.,.,.,.,.,.,556,43,.
56009,"Converse County, WY",.,.,.,.,.,.,.,.,.,.,.,78,28,.
56021,"Laramie County, WY",.,.,.,.,.,.,.,.,.,12,5.6,30,15,.
56023,"Lincoln County, WY",.,.,.,.,.,.,.,.,.,.,.,183,22,.
56031,"Platte County, WY",.,.,.,.,.,.,.,.,.,.,.,39,16,.
56033,"Sheridan County, WY",.,.,.,.,.,.,.,.,.,25,9.5,.,.,.
56037,"Sweetwater County, WY",.,.,.,.,.,.,.,.,.,.,.,69,24,.
56039,"Teton County, WY",.,.,.,.,0.08,0.071,.,.,.,.,.,.,.,.
72057,"Guayama Municipio, PR",.,.,.,.,.,.,.,.,.,.,.,74,27,.
72061,"Guaynabo Municipio, PR",.,.,.,.,.,.,.,.,.,.,.,101,39,.
72091,"Manati Municipio, PR",.,.,.,.,.,.,.,.,.,.,.,58,25,.
72113,"Ponce Municipio, PR",.,.,.,.,.,.,.,.,.,.,.,86,39,.
72127,"San Juan Municipio, PR",12.8,9.9,.,.,.,.,.,.,.,.,.,133,50,.
78010,"St Croix, VI",.,.,.,.,.,.,41,12,1,.,.,.,.,.
78020,"St John, VI",.,.,.,.,0.05,0.046,.,.,.,.,.,.,.,.
