,CO,County Code,Lead,NO2,Ozone,PM10,PM2.5,SO2,State,Year
6,1.225,9008.0,0.0,10.333333333333334,0.07700000000000001,15.25,8.1,0.25,CT,2015.0
7,1.2,10003.0,0.0,12.0,0.06933333333333334,,8.566666666666666,0.0,DE,2015.0
8,0.9000000000000001,12069.605263157895,0.15,6.714285714285714,0.05988235294117647,14.75,6.541176470588234,0.7272727272727273,FL,2015.0
9,1.3333333333333333,13150.333333333334,0.025,10.25,0.06452380952380952,16.5,9.025,1.1666666666666667,GA,2015.0
10,1.6,15005.0,0.0,3.0,0.049,21.0,6.725,9.0,HI,2015.0
11,0.8000000000000002,19115.21052631579,0.07,5.0,0.060454545454545455,20.0,8.415384615384616,0.8571428571428571,IA,2015.0
12,2.5,16029.0,0.0,,0.0635,20.0,9.514285714285714,1.6666666666666667,ID,2015.0
13,0.7666666666666666,17108.153846153848,0.0375,13.0,0.06508695652173914,26.5,9.093333333333334,1.3333333333333333,IL,2015.0
14,1.9333333333333333,18086.31818181818,0.14250000000000002,7.833333333333333,0.06409677419354838,19.857142857142858,9.930434782608694,1.8666666666666667,IN,2015.0
15,1.2,20162.2,0.06,5.6,0.0625,19.8,7.75,1.5,KS,2015.0
16,0.7999999999999999,21116.428571428572,0.08,7.166666666666667,0.065,17.666666666666668,8.76923076923077,0.375,KY,2015.0
17,1.75,22065.47619047619,0.005,6.875,0.0675294117647059,20.5,8.370000000000001,1.4,LA,2015.0
18,0.95,25015.363636363636,0.0,9.666666666666666,0.0652,12.75,6.800000000000001,1.0,MA,2015.0
19,0.9333333333333335,24051.4375,0.0,11.0,0.07060000000000002,14.0,9.200000000000001,1.0,MD,2015.0
20,0.5666666666666667,23014.636363636364,,5.0,0.06163636363636363,12.6,7.32,0.25,ME,2015.0
21,1.45,26089.85714285714,0.030000000000000002,8.666666666666666,0.06720000000000001,23.0,8.735294117647058,1.4,MI,2015.0
22,1.175,27080.333333333332,0.043333333333333335,9.666666666666666,0.05900000000000001,24.0,6.54,0.6,MN,2015.0
23,1.2,29118.5,0.05833333333333333,10.0,0.06433333333333331,24.0,9.585714285714285,2.1666666666666665,MO,2015.0
24,1.5,28058.090909090908,,4.0,0.061111111111111116,,8.739999999999998,0.5,MS,2015.0
25,0.8,30067.285714285714,,1.2,0.057249999999999995,20.375,9.418181818181816,0.5,MT,2015.0
26,1.2333333333333334,37093.87804878049,0.0,7.5,0.06320588235294118,13.2,7.705,0.16666666666666666,NC,2015.0
27,0.7,38045.0,,2.857142857142857,0.061888888888888896,14.833333333333334,5.911111111111111,0.6,ND,2015.0
28,1.7,31097.666666666668,0.0,,0.06266666666666666,25.0,7.5,1.0,NE,2015.0
29,0.35,33008.71428571428,0.0,3.0,0.061714285714285715,12.0,6.76,1.0,NH,2015.0
30,1.54,34020.125,0.0,14.25,0.07307142857142856,18.0,9.023076923076925,0.14285714285714285,NJ,2015.0
31,1.4,35032.333333333336,0.0,7.2,0.06666666666666668,33.0,6.633333333333333,0.5,NM,2015.0
32,2.3,32078.375,0.01,14.5,0.07033333333333334,22.25,7.6000000000000005,1.0,NV,2015.0
33,1.1142857142857143,36062.07142857143,0.03,12.4,0.06776923076923075,,7.97142857142857,0.8125,NY,2015.0
34,1.4,39081.681818181816,0.017777777777777778,15.666666666666666,0.06852941176470588,20.846153846153847,10.320000000000002,1.3333333333333333,OH,2015.0
35,0.8000000000000002,40067.63157894737,0.01,6.25,0.06370588235294118,17.75,7.779999999999999,1.0,OK,2015.0
36,1.6,41035.13333333333,0.0,11.5,0.065,15.5,8.944444444444446,0.0,OR,2015.0
37,1.2375,42060.02564102564,0.05,8.588235294117647,0.06942857142857144,16.333333333333332,10.704166666666667,1.736842105263158,PA,2015.0
38,1.7999999999999998,72074.11111111111,,,0.0335,27.666666666666668,6.166666666666667,1.0,PR,2015.0
39,1.8,44006.333333333336,0.01,22.0,0.07266666666666667,14.5,7.400000000000001,0.0,RI,2015.0
40,0.8,45041.11111111111,0.0,7.5,0.0605,15.0,8.2,,SC,2015.0
41,0.6,46064.4,,4.0,0.06,18.11111111111111,6.588888888888889,0.5,SD,2015.0
42,1.175,47105.608695652176,0.03,11.333333333333334,0.06553333333333332,23.8,8.366666666666667,1.8,TN,2015.0
43,1.3624999999999998,48242.94285714286,0.006666666666666667,6.05,0.07105882352941176,23.7,9.319999999999999,0.46153846153846156,TX,2015.0
44,1.8333333333333333,49029.36363636364,0.07,10.333333333333334,0.06981818181818182,16.0,6.75,0.0,UT,2015.0
45,1.1142857142857143,51306.81081081081,0.006666666666666667,7.909090909090909,0.06239130434782609,12.25,8.117647058823529,0.2857142857142857,VA,2015.0
46,0.95,50010.333333333336,,7.5,0.0645,,7.2,0.0,VT,2015.0
47,1.5,53042.454545454544,0.0,14.5,0.05925,16.5,7.76,,WA,2015.0
48,0.55,55069.0,0.05,15.0,0.0661153846153846,12.75,7.781818181818181,1.3333333333333333,WI,2015.0
49,0.7,54042.857142857145,0.01,,0.0653,14.666666666666666,9.719999999999999,1.8571428571428572,WV,2015.0
50,0.3,56023.35294117647,,3.7777777777777777,0.06264285714285714,17.266666666666666,4.972727272727272,2.0,WY,2015.0
